ct,mc,|1334832.000000|78271.000000
it,mi_idx,|10.000000|12213.000000
mc,mi_idx,|4072924.000000|6941402.000000
mc,t,|622479.000000|740686.000000
mi_idx,t,|357091.000000|391782.000000
ct,mc,mi_idx,|1753252.000000|3551352.000000
ct,mc,t,|317672.000000|378949.000000
it,mc,mi_idx,|120.000000|50.000000
it,mi_idx,t,|4.000000|3.000000
mc,mi_idx,t,|1079111.000000|1156274.000000
ct,it,mc,mi_idx,|22.000000|15516.000000
ct,mc,mi_idx,t,|481562.000000|497736.000000
it,mc,mi_idx,t,|73.000000|34.000000
ct,it,mc,mi_idx,t,|10.000000|6.000000
