an,ci,|1806603.000000|2180734.000000
an,n,|193486.000000|208901.000000
chn,ci,|801259.000000|441308.000000
ci,mc,|1548085.000000|2333029.000000
ci,mi,|10250130.000000|13239957.000000
ci,n,|276090.000000|209105.000000
ci,rt,|276166.000000|27067.000000
ci,t,|500511.000000|492457.000000
cn,mc,|1153798.000000|944850.000000
it,mi,|3036719.000000|131034.000000
mc,mi,|67371414.000000|74479147.000000
mc,t,|1170186.000000|1424129.000000
mi,t,|6992801.000000|8081945.000000
an,chn,ci,|1732265.000000|883670.000000
an,ci,mc,|3578955.000000|4671630.000000
an,ci,mi,|24834271.000000|26511539.000000
an,ci,n,|503115.000000|418710.000000
an,ci,rt,|503508.000000|54198.000000
an,ci,t,|998808.000000|986090.000000
chn,ci,mc,|1405362.000000|2071947.000000
chn,ci,mi,|9371334.000000|11758316.000000
chn,ci,n,|255493.000000|185705.000000
chn,ci,rt,|255651.000000|24038.000000
chn,ci,t,|469676.000000|437348.000000
ci,cn,mc,|671694.000000|560612.000000
ci,mc,mi,|107085354.000000|44191012.000000
ci,mc,n,|474803.000000|358794.000000
ci,mc,rt,|474025.000000|46443.000000
ci,mc,t,|901078.000000|844984.000000
ci,it,mi,|1768086.000000|90709.000000
ci,mi,n,|2910703.000000|2375638.000000
ci,mi,rt,|2902533.000000|307504.000000
ci,mi,t,|6117629.000000|5594782.000000
ci,n,rt,|276005.000000|8283.000000
ci,n,t,|168305.000000|150697.000000
ci,rt,t,|168407.000000|150738.000000
cn,mc,mi,|24420867.000000|32935854.000000
cn,mc,t,|468787.000000|629772.000000
it,mc,mi,|10905021.000000|15274859.000000
it,mi,t,|1798330.000000|1657519.000000
mc,mi,t,|31523973.000000|36773033.000000
an,chn,ci,mc,|3405373.000000|4479402.000000
an,chn,ci,mi,|23649675.000000|25420644.000000
an,chn,ci,n,|482841.000000|401481.000000
an,chn,ci,rt,|483319.000000|51968.000000
an,chn,ci,t,|967991.000000|945514.000000
an,ci,cn,mc,|1935320.000000|1296055.000000
an,ci,mc,mi,|239473736.000000|102163410.000000
an,ci,mc,n,|962140.000000|829482.000000
an,ci,mc,rt,|961173.000000|107369.000000
an,ci,mc,t,|1976908.000000|1953485.000000
an,ci,it,mi,|4138764.000000|219772.000000
an,ci,mi,n,|6327943.000000|5755755.000000
an,ci,mi,rt,|6320702.000000|745028.000000
an,ci,mi,t,|13657072.000000|13555177.000000
an,ci,n,rt,|503022.000000|15093.000000
an,ci,n,t,|298637.000000|274613.000000
an,ci,rt,t,|299021.000000|274827.000000
chn,ci,cn,mc,|620402.000000|508927.000000
chn,ci,mc,mi,|95357356.000000|40116899.000000
chn,ci,mc,n,|426400.000000|325716.000000
chn,ci,mc,rt,|426705.000000|42161.000000
chn,ci,mc,t,|829700.000000|767082.000000
chn,ci,it,mi,|1624962.000000|82932.000000
chn,ci,mi,n,|2616622.000000|2171962.000000
chn,ci,mi,rt,|2618428.000000|281140.000000
chn,ci,mi,t,|5642630.000000|5115113.000000
chn,ci,n,rt,|255493.000000|7665.000000
chn,ci,n,t,|159307.000000|139455.000000
chn,ci,rt,t,|159449.000000|139541.000000
ci,cn,mc,mi,|33249823.000000|19173907.000000
ci,cn,mc,n,|189829.000000|155676.000000
ci,cn,mc,rt,|189554.000000|20151.000000
ci,cn,mc,t,|357202.000000|366628.000000
ci,it,mc,mi,|16886305.000000|947658.000000
ci,mc,mi,n,|30687203.000000|24818810.000000
ci,mc,mi,rt,|30433142.000000|3212561.000000
ci,mc,mi,t,|65475905.000000|58449912.000000
ci,mc,n,rt,|473712.000000|14244.000000
ci,mc,n,t,|289726.000000|259160.000000
ci,mc,rt,t,|289362.000000|258735.000000
ci,it,mi,n,|548152.000000|409783.000000
ci,it,mi,rt,|547117.000000|53043.000000
ci,it,mi,t,|1170967.000000|965066.000000
ci,mi,n,rt,|2900701.000000|87321.000000
ci,mi,n,t,|1775335.000000|1588736.000000
ci,mi,rt,t,|1772092.000000|1584276.000000
ci,n,rt,t,|168264.000000|150651.000000
cn,it,mc,mi,|3437396.000000|216114.000000
cn,mc,mi,t,|9048308.000000|13329531.000000
it,mc,mi,t,|6621484.000000|5952238.000000
an,chn,ci,cn,mc,|1856933.000000|1233195.000000
an,chn,ci,mc,mi,|221910977.000000|97208408.000000
an,chn,ci,mc,n,|909946.000000|789252.000000
an,chn,ci,mc,rt,|910376.000000|102161.000000
an,chn,ci,mc,t,|1889222.000000|1858739.000000
an,chn,ci,it,mi,|3945970.000000|209289.000000
an,chn,ci,mi,n,|5940199.000000|5481205.000000
an,chn,ci,mi,rt,|5943215.000000|709490.000000
an,chn,ci,mi,t,|13034347.000000|12908595.000000
an,chn,ci,n,rt,|482841.000000|14485.000000
an,chn,ci,n,t,|290297.000000|263547.000000
an,chn,ci,rt,t,|290745.000000|263808.000000
an,ci,cn,mc,mi,|84180247.000000|55244867.000000
an,ci,cn,mc,n,|505615.000000|448543.000000
an,ci,cn,mc,rt,|505250.000000|58060.000000
an,ci,cn,mc,t,|972761.000000|1056347.000000
an,ci,it,mc,mi,|35665848.000000|2119237.000000
an,ci,mc,mi,n,|59351580.000000|55502018.000000
an,ci,mc,mi,rt,|59105317.000000|7184212.000000
an,ci,mc,mi,t,|143629803.000000|130710861.000000
an,ci,mc,n,rt,|960723.000000|28864.000000
an,ci,mc,n,t,|576917.000000|525161.000000
an,ci,mc,rt,t,|576196.000000|524633.000000
an,ci,it,mi,n,|1133373.000000|959227.000000
an,ci,it,mi,rt,|1132168.000000|124163.000000
an,ci,it,mi,t,|2577705.000000|2259043.000000
an,ci,mi,n,rt,|6317618.000000|189838.000000
an,ci,mi,n,t,|3677237.000000|3453952.000000
an,ci,mi,rt,t,|3672884.000000|3450000.000000
an,ci,n,rt,t,|298569.000000|274562.000000
chn,ci,cn,mc,mi,|30137010.000000|17709746.000000
chn,ci,cn,mc,n,|173567.000000|143788.000000
chn,ci,cn,mc,rt,|173657.000000|18612.000000
chn,ci,cn,mc,t,|333062.000000|338631.000000
chn,ci,it,mc,mi,|15117867.000000|843870.000000
chn,ci,mc,mi,n,|26246098.000000|22100652.000000
chn,ci,mc,mi,rt,|26271313.000000|2860721.000000
chn,ci,mc,mi,t,|59161472.000000|52048472.000000
chn,ci,mc,n,rt,|426400.000000|12792.000000
chn,ci,mc,n,t,|265657.000000|232740.000000
chn,ci,mc,rt,t,|265890.000000|232906.000000
chn,ci,it,mi,n,|498048.000000|376612.000000
chn,ci,it,mi,rt,|498436.000000|48749.000000
chn,ci,it,mi,t,|1083725.000000|886946.000000
chn,ci,mi,n,rt,|2616622.000000|78499.000000
chn,ci,mi,n,t,|1622994.000000|1428219.000000
chn,ci,mi,rt,t,|1624325.000000|1429205.000000
chn,ci,n,rt,t,|159307.000000|139455.000000
ci,cn,it,mc,mi,|4598641.000000|294246.000000
ci,cn,mc,mi,n,|9163177.000000|7706199.000000
ci,cn,mc,mi,rt,|9086629.000000|997495.000000
ci,cn,mc,mi,t,|17861719.000000|18148600.000000
ci,cn,mc,n,rt,|189464.000000|5695.000000
ci,cn,mc,n,t,|104511.000000|103614.000000
ci,cn,mc,rt,t,|104391.000000|103463.000000
ci,it,mc,mi,n,|5097202.000000|3913682.000000
ci,it,mc,mi,rt,|5063692.000000|506589.000000
ci,it,mc,mi,t,|12263420.000000|9216975.000000
ci,mc,mi,n,rt,|30407859.000000|920616.000000
ci,mc,mi,n,t,|18705164.000000|16749857.000000
ci,mc,mi,rt,t,|18593289.000000|16611184.000000
ci,mc,n,rt,t,|289127.000000|258564.000000
ci,it,mi,n,rt,|546726.000000|16445.000000
ci,it,mi,n,t,|372448.000000|299195.000000
ci,it,mi,rt,t,|371852.000000|298630.000000
ci,mi,n,rt,t,|1770753.000000|1583276.000000
cn,it,mc,mi,t,|1739512.000000|1876218.000000
an,chn,ci,cn,mc,mi,|79314262.000000|53007263.000000
an,chn,ci,cn,mc,n,|483082.000000|430375.000000
an,chn,ci,cn,mc,rt,|483198.000000|55708.000000
an,chn,ci,cn,mc,t,|934271.000000|1013561.000000
an,chn,ci,it,mc,mi,|33093104.000000|1963814.000000
an,chn,ci,mc,mi,n,|52663779.000000|51431556.000000
an,chn,ci,mc,mi,rt,|52690130.000000|6657329.000000
an,chn,ci,mc,mi,t,|134167426.000000|121124660.000000
an,chn,ci,mc,n,rt,|909946.000000|27298.000000
an,chn,ci,mc,n,t,|549214.000000|496672.000000
an,chn,ci,mc,rt,t,|549557.000000|496906.000000
an,chn,ci,it,mi,n,|1069409.000000|914544.000000
an,chn,ci,it,mi,rt,|1070163.000000|118379.000000
an,chn,ci,it,mi,t,|2463124.000000|2153811.000000
an,chn,ci,mi,n,rt,|5940199.000000|178206.000000
an,chn,ci,mi,n,t,|3471399.000000|3242312.000000
an,chn,ci,mi,rt,t,|3473830.000000|3243958.000000
an,chn,ci,n,rt,t,|290297.000000|263547.000000
an,ci,cn,it,mc,mi,|11410409.000000|744958.000000
an,ci,cn,mc,mi,n,|20326681.000000|19510171.000000
an,ci,cn,mc,mi,rt,|20253764.000000|2525407.000000
an,ci,cn,mc,mi,t,|43327809.000000|45947722.000000
an,ci,cn,mc,n,rt,|505134.000000|15168.000000
an,ci,cn,mc,n,t,|276760.000000|275978.000000
an,ci,cn,mc,rt,t,|276501.000000|275778.000000
an,ci,it,mc,mi,n,|9374678.000000|8266153.000000
an,ci,it,mc,mi,rt,|9327586.000000|1069975.000000
an,ci,it,mc,mi,t,|25032677.000000|19467328.000000
an,ci,mc,mi,n,rt,|59078798.000000|1780547.000000
an,ci,mc,mi,n,t,|36860121.000000|32395603.000000
an,ci,mc,mi,rt,t,|36698759.000000|32261187.000000
an,ci,mc,n,rt,t,|575845.000000|524387.000000
an,ci,it,mi,n,rt,|1131406.000000|34001.000000
an,ci,it,mi,n,t,|743020.000000|618624.000000
an,ci,it,mi,rt,t,|742079.000000|617966.000000
an,ci,mi,n,rt,t,|3670421.000000|3448317.000000
chn,ci,cn,it,mc,mi,|4174309.000000|266699.000000
chn,ci,cn,mc,mi,n,|7993825.000000|6984753.000000
chn,ci,cn,mc,mi,rt,|8001132.000000|904110.000000
chn,ci,cn,mc,mi,t,|16458318.000000|16449547.000000
chn,ci,cn,mc,n,rt,|173567.000000|5207.000000
chn,ci,cn,mc,n,t,|97320.000000|94737.000000
chn,ci,cn,mc,rt,t,|97386.000000|94786.000000
chn,ci,it,mc,mi,n,|4403934.000000|3503817.000000
chn,ci,it,mc,mi,rt,|4408554.000000|453536.000000
chn,ci,it,mc,mi,t,|11087533.000000|8251717.000000
chn,ci,mc,mi,n,rt,|26246098.000000|787383.000000
chn,ci,mc,mi,n,t,|16304225.000000|14325788.000000
chn,ci,mc,mi,rt,t,|16321036.000000|14339551.000000
chn,ci,mc,n,rt,t,|265657.000000|232740.000000
chn,ci,it,mi,n,rt,|498048.000000|14941.000000
chn,ci,it,mi,n,t,|341836.000000|271847.000000
chn,ci,it,mi,rt,t,|342144.000000|272059.000000
chn,ci,mi,n,rt,t,|1622994.000000|1428219.000000
ci,cn,it,mc,mi,n,|1346863.000000|1065811.000000
ci,cn,it,mc,mi,rt,|1337012.000000|137959.000000
ci,cn,it,mc,mi,t,|3015158.000000|2510055.000000
ci,cn,mc,mi,n,rt,|9079322.000000|274895.000000
ci,cn,mc,mi,n,t,|4956649.000000|5001495.000000
ci,cn,mc,mi,rt,t,|4926510.000000|4959713.000000
ci,cn,mc,n,rt,t,|104325.000000|103414.000000
ci,it,mc,mi,n,rt,|5059064.000000|152916.000000
ci,it,mc,mi,n,t,|3696372.000000|2782183.000000
ci,it,mc,mi,rt,t,|3674526.000000|2763892.000000
ci,mc,mi,n,rt,t,|18576462.000000|16597383.000000
ci,it,mi,n,rt,t,|371543.000000|298417.000000
an,chn,ci,cn,it,mc,mi,|10752224.000000|701896.000000
an,chn,ci,cn,mc,mi,n,|18497461.000000|18382398.000000
an,chn,ci,cn,mc,mi,rt,|18504573.000000|2379428.000000
an,chn,ci,cn,mc,mi,t,|41104907.000000|43291743.000000
an,chn,ci,cn,mc,n,rt,|483082.000000|14492.000000
an,chn,ci,cn,mc,n,t,|265983.000000|263678.000000
an,chn,ci,cn,mc,rt,t,|266076.000000|263742.000000
an,chn,ci,it,mc,mi,n,|8374023.000000|7669877.000000
an,chn,ci,it,mc,mi,rt,|8378872.000000|992793.000000
an,chn,ci,it,mc,mi,t,|23336801.000000|18063059.000000
an,chn,ci,mc,mi,n,rt,|52663779.000000|1579913.000000
an,chn,ci,mc,mi,n,t,|33111189.000000|28745231.000000
an,chn,ci,mc,mi,rt,t,|33129041.000000|28759614.000000
an,chn,ci,mc,n,rt,t,|549214.000000|496672.000000
an,chn,ci,it,mi,n,rt,|1069409.000000|32082.000000
