an1,ci,|36417493.000000|87579694.000000
an1,n1,|901343.000000|901343.000000
ci,mc,|80274241.000000|93695927.000000
ci,n1,|36244344.000000|36233896.000000
ci,rt,|276403.000000|1087017.000000
ci,t,|36244344.000000|36233896.000000
cn,mc,|1153798.000000|944850.000000
mc,t,|2609129.000000|2609129.000000
an1,ci,mc,|87239860.000000|94170683.000000
an1,ci,n1,|36417493.000000|36417493.000000
an1,ci,rt,|218966.000000|1092525.000000
an1,ci,t,|36417493.000000|36417493.000000
ci,cn,mc,|32289229.000000|29069894.000000
ci,mc,n1,|80274241.000000|80274241.000000
ci,mc,rt,|794591.000000|2408227.000000
ci,mc,t,|80274241.000000|80274241.000000
ci,n1,rt,|276403.000000|1087330.000000
ci,n1,t,|36244344.000000|36244344.000000
ci,rt,t,|276403.000000|276403.000000
cn,mc,t,|1153798.000000|1153798.000000
an1,ci,cn,mc,|41307596.000000|31592370.000000
an1,ci,mc,n1,|87239860.000000|87239860.000000
an1,ci,mc,rt,|752819.000000|2617196.000000
an1,ci,mc,t,|87239860.000000|87239860.000000
an1,ci,n1,rt,|218966.000000|1092525.000000
an1,ci,n1,t,|36417493.000000|36417493.000000
an1,ci,rt,t,|218966.000000|218966.000000
ci,cn,mc,n1,|32289229.000000|32289229.000000
ci,cn,mc,rt,|285538.000000|968677.000000
ci,cn,mc,t,|32289229.000000|32289229.000000
ci,mc,n1,rt,|794591.000000|2408227.000000
ci,mc,n1,t,|80274241.000000|80274241.000000
ci,mc,rt,t,|794591.000000|794591.000000
ci,n1,rt,t,|276403.000000|276403.000000
an1,ci,cn,mc,n1,|41307596.000000|41307596.000000
an1,ci,cn,mc,rt,|323005.000000|1239228.000000
an1,ci,cn,mc,t,|41307596.000000|41307596.000000
an1,ci,mc,n1,rt,|752819.000000|2617196.000000
an1,ci,mc,n1,t,|87239860.000000|87239860.000000
an1,ci,mc,rt,t,|752819.000000|752819.000000
an1,ci,n1,rt,t,|218966.000000|218966.000000
ci,cn,mc,n1,rt,|285538.000000|968677.000000
ci,cn,mc,n1,t,|32289229.000000|32289229.000000
ci,cn,mc,rt,t,|285538.000000|285538.000000
ci,mc,n1,rt,t,|794591.000000|794591.000000
an1,ci,cn,mc,n1,rt,|323005.000000|1239228.000000
an1,ci,cn,mc,n1,t,|41307596.000000|41307596.000000
an1,ci,cn,mc,rt,t,|323005.000000|323005.000000
an1,ci,mc,n1,rt,t,|752819.000000|752819.000000
ci,cn,mc,n1,rt,t,|285538.000000|285538.000000
an1,ci,cn,mc,n1,rt,t,|323005.000000|323005.000000
