chn,ci,|31690.000000|9316.000000
ci,mc,|115066.000000|49250.000000
ci,rt,|25874.000000|571.000000
ci,t,|6478.000000|7623.000000
cn,mc,|8790.000000|14867.000000
ct,mc,|2609129.000000|16567969.000000
mc,t,|829639.000000|1044339.000000
chn,ci,mc,|109768.000000|81946.000000
chn,ci,rt,|25523.000000|951.000000
chn,ci,t,|6300.000000|12684.000000
ci,cn,mc,|377.000000|656.000000
ci,ct,mc,|115066.000000|730669.000000
ci,mc,rt,|88489.000000|3452.000000
ci,mc,t,|20369.000000|46057.000000
ci,rt,t,|5288.000000|10356.000000
cn,ct,mc,|8790.000000|55816.000000
cn,mc,t,|4539.000000|3518.000000
ct,mc,t,|829639.000000|1044339.000000
chn,ci,cn,mc,|337.000000|625.000000
chn,ci,ct,mc,|109768.000000|697027.000000
chn,ci,mc,rt,|86127.000000|3293.000000
chn,ci,mc,t,|18771.000000|43936.000000
chn,ci,rt,t,|5189.000000|10216.000000
ci,cn,ct,mc,|377.000000|2394.000000
ci,cn,mc,rt,|275.000000|11.000000
ci,cn,mc,t,|151.000000|151.000000
ci,ct,mc,rt,|88489.000000|3452.000000
ci,ct,mc,t,|20369.000000|46057.000000
ci,mc,rt,t,|14489.000000|35419.000000
cn,ct,mc,t,|4539.000000|3518.000000
chn,ci,cn,ct,mc,|337.000000|2140.000000
chn,ci,cn,mc,rt,|265.000000|10.000000
chn,ci,cn,mc,t,|135.000000|135.000000
chn,ci,ct,mc,rt,|86127.000000|3293.000000
chn,ci,ct,mc,t,|18771.000000|43936.000000
chn,ci,mc,rt,t,|13694.000000|34473.000000
ci,cn,ct,mc,rt,|275.000000|11.000000
ci,cn,ct,mc,t,|151.000000|151.000000
ci,cn,mc,rt,t,|112.000000|110.000000
ci,ct,mc,rt,t,|14489.000000|35419.000000
chn,ci,cn,ct,mc,rt,|265.000000|10.000000
chn,ci,cn,ct,mc,t,|135.000000|135.000000
chn,ci,cn,mc,rt,t,|104.000000|106.000000
chn,ci,ct,mc,rt,t,|13694.000000|34473.000000
ci,cn,ct,mc,rt,t,|112.000000|110.000000
chn,ci,cn,ct,mc,rt,t,|104.000000|106.000000
